app_download,population,city,state,date,post,treated,app_per_pop
265,3094325,Connecticut,Connecticut,2022-06-08,1,0,8.56406486067236e-05
101,3094325,Connecticut,Connecticut,2022-06-09,1,0,3.2640398148223e-05
199,3094325,Connecticut,Connecticut,2022-06-10,1,0,6.4311279519766e-05
16,3094325,Connecticut,Connecticut,2022-06-11,1,0,5.17075614229275e-06
139,3094325,Connecticut,Connecticut,2022-06-12,1,0,4.49209439861682e-05
310,3094325,Connecticut,Connecticut,2022-06-13,1,0,0.000100183400256922
222,3094325,Connecticut,Connecticut,2022-06-14,1,0,7.17442414743118e-05
336,3094325,Connecticut,Connecticut,2022-06-15,1,0,0.000108585878988148
252,3094325,Connecticut,Connecticut,2022-06-16,1,0,8.14394092411107e-05
248,3094325,Connecticut,Connecticut,2022-06-17,1,0,8.01467202055376e-05
132,3094325,Connecticut,Connecticut,2022-06-18,1,0,4.26587381739152e-05
150,3094325,Connecticut,Connecticut,2022-06-19,1,0,4.84758388339945e-05
509,3094325,Connecticut,Connecticut,2022-06-20,1,0,0.000164494679776688
389,3094325,Connecticut,Connecticut,2022-06-21,1,0,0.000125714008709492
327,3094325,Connecticut,Connecticut,2022-06-22,1,0,0.000105677328658108
334,3094325,Connecticut,Connecticut,2022-06-23,1,0,0.000107939534470361
242,3094325,Connecticut,Connecticut,2022-06-24,1,0,7.82076866521778e-05
340,3094325,Connecticut,Connecticut,2022-06-25,1,0,0.000109878568023721
310,3094325,Connecticut,Connecticut,2022-06-26,1,0,0.000100183400256922
534,3094325,Connecticut,Connecticut,2022-06-27,1,0,0.00017257398624902
426,3094325,Connecticut,Connecticut,2022-06-28,1,0,0.000137671382288544
493,3094325,Connecticut,Connecticut,2022-06-29,1,0,0.000159323923634395
383,3094325,Connecticut,Connecticut,2022-06-30,1,0,0.000123774975156133
272,2900319,Rhode Island,Rhode Island,2022-03-01,0,0,9.37827873416683e-05
229,2900319,Rhode Island,Rhode Island,2022-03-02,0,0,7.89568319898604e-05
228,2900319,Rhode Island,Rhode Island,2022-03-03,0,0,7.86120423305161e-05
89,2900319,Rhode Island,Rhode Island,2022-03-04,0,0,3.06862796816488e-05
93,2900319,Rhode Island,Rhode Island,2022-03-05,0,0,3.20654383190263e-05
114,2900319,Rhode Island,Rhode Island,2022-03-06,0,0,3.9306021165258e-05
245,2900319,Rhode Island,Rhode Island,2022-03-07,0,0,8.44734665393703e-05
250,2900319,Rhode Island,Rhode Island,2022-03-08,0,0,8.61974148360922e-05
149,2900319,Rhode Island,Rhode Island,2022-03-09,0,0,5.13736592423109e-05
47,2900319,Rhode Island,Rhode Island,2022-03-10,0,0,1.62051139891853e-05
73,2900319,Rhode Island,Rhode Island,2022-03-11,0,0,2.51696451321389e-05
34,2900319,Rhode Island,Rhode Island,2022-03-12,0,0,1.17228484177085e-05
171,2900319,Rhode Island,Rhode Island,2022-03-13,0,0,5.8959031747887e-05
236,2900319,Rhode Island,Rhode Island,2022-03-14,0,0,8.1370359605271e-05
252,2900319,Rhode Island,Rhode Island,2022-03-15,0,0,8.68869941547809e-05
278,2900319,Rhode Island,Rhode Island,2022-03-16,0,0,9.58515252977345e-05
301,2900319,Rhode Island,Rhode Island,2022-03-17,0,0,0.000103781687462655
183,2900319,Rhode Island,Rhode Island,2022-03-18,0,0,6.30965076600195e-05
143,2900319,Rhode Island,Rhode Island,2022-03-19,0,0,4.93049212862447e-05
240,2900319,Rhode Island,Rhode Island,2022-03-20,0,0,8.27495182426485e-05
365,2900319,Rhode Island,Rhode Island,2022-03-21,0,0,0.000125848225660695
323,2900319,Rhode Island,Rhode Island,2022-03-22,0,0,0.000111367059968231
381,2900319,Rhode Island,Rhode Island,2022-03-23,0,0,0.000131364860210204
270,2900319,Rhode Island,Rhode Island,2022-03-24,0,0,9.30932080229795e-05
346,2900319,Rhode Island,Rhode Island,2022-03-25,0,0,0.000119297222133152
251,2900319,Rhode Island,Rhode Island,2022-03-26,0,0,8.65422044954365e-05
255,2900319,Rhode Island,Rhode Island,2022-03-27,0,0,8.7921363132814e-05
429,2900319,Rhode Island,Rhode Island,2022-03-28,0,0,0.000147914763858734
398,2900319,Rhode Island,Rhode Island,2022-03-29,0,0,0.000137226284419059
377,2900319,Rhode Island,Rhode Island,2022-03-30,0,0,0.000129985701572827
355,2900319,Rhode Island,Rhode Island,2022-03-31,0,0,0.000122400329067251
242,2900319,Rhode Island,Rhode Island,2022-04-01,0,0,8.34390975613372e-05
99,2900319,Rhode Island,Rhode Island,2022-04-02,0,0,3.41341762750925e-05
160,2900319,Rhode Island,Rhode Island,2022-04-03,0,0,5.5166345495099e-05
320,2900319,Rhode Island,Rhode Island,2022-04-04,0,0,0.000110332690990198
365,2900319,Rhode Island,Rhode Island,2022-04-05,0,0,0.000125848225660695
211,2900319,Rhode Island,Rhode Island,2022-04-06,0,0,7.27506181216618e-05
174,2900319,Rhode Island,Rhode Island,2022-04-07,0,0,5.99934007259202e-05
57,2900319,Rhode Island,Rhode Island,2022-04-08,0,0,1.9653010582629e-05
64,2900319,Rhode Island,Rhode Island,2022-04-09,0,0,2.20665381980396e-05
161,2900319,Rhode Island,Rhode Island,2022-04-10,0,0,5.55111351544434e-05
340,2900319,Rhode Island,Rhode Island,2022-04-11,0,0,0.000117228484177085
277,2900319,Rhode Island,Rhode Island,2022-04-12,0,0,9.55067356383901e-05
250,2900319,Rhode Island,Rhode Island,2022-04-13,0,0,8.61974148360922e-05
187,2900319,Rhode Island,Rhode Island,2022-04-14,0,0,6.44756662973969e-05
191,2900319,Rhode Island,Rhode Island,2022-04-15,0,0,6.58548249347744e-05
179,2900319,Rhode Island,Rhode Island,2022-04-16,0,0,6.1717349022642e-05
213,2900319,Rhode Island,Rhode Island,2022-04-17,0,0,7.34401974403505e-05
416,2900319,Rhode Island,Rhode Island,2022-04-18,0,0,0.000143432498287257
311,2900319,Rhode Island,Rhode Island,2022-04-19,0,0,0.000107229584056099
286,2900319,Rhode Island,Rhode Island,2022-04-20,0,0,9.86098425724894e-05
252,2900319,Rhode Island,Rhode Island,2022-04-21,0,0,8.68869941547809e-05
282,2900319,Rhode Island,Rhode Island,2022-04-22,0,0,9.7230683935112e-05
179,2900319,Rhode Island,Rhode Island,2022-04-23,0,0,6.1717349022642e-05
363,2900319,Rhode Island,Rhode Island,2022-04-24,0,0,0.000125158646342006
527,2900319,Rhode Island,Rhode Island,2022-04-25,0,0,0.000181704150474482
467,2900319,Rhode Island,Rhode Island,2022-04-26,0,0,0.00016101677091382
412,2900319,Rhode Island,Rhode Island,2022-04-27,0,0,0.00014205333964988
366,2900319,Rhode Island,Rhode Island,2022-04-28,0,0,0.000126193015320039
264,2900319,Rhode Island,Rhode Island,2022-04-29,0,0,9.10244700669133e-05
274,2900319,Rhode Island,Rhode Island,2022-04-30,0,0,9.4472366660357e-05
200,2900319,Rhode Island,Rhode Island,2022-05-01,1,0,6.89579318688737e-05
384,2900319,Rhode Island,Rhode Island,2022-05-02,1,0,0.000132399229188238
306,2900319,Rhode Island,Rhode Island,2022-05-03,1,0,0.000105505635759377
236,2900319,Rhode Island,Rhode Island,2022-05-04,1,0,8.1370359605271e-05
149,2900319,Rhode Island,Rhode Island,2022-05-05,1,0,5.13736592423109e-05
126,2900319,Rhode Island,Rhode Island,2022-05-06,1,0,4.34434970773904e-05
90,2900319,Rhode Island,Rhode Island,2022-05-07,1,0,3.10310693409932e-05
182,2900319,Rhode Island,Rhode Island,2022-05-08,1,0,6.27517180006751e-05
326,2900319,Rhode Island,Rhode Island,2022-05-09,1,0,0.000112401428946264
300,2900319,Rhode Island,Rhode Island,2022-05-10,1,0,0.000103436897803311
210,2900319,Rhode Island,Rhode Island,2022-05-11,1,0,7.24058284623174e-05
178,2900319,Rhode Island,Rhode Island,2022-05-12,1,0,6.13725593632976e-05
177,2900319,Rhode Island,Rhode Island,2022-05-13,1,0,6.10277697039533e-05
173,2900319,Rhode Island,Rhode Island,2022-05-14,1,0,5.96486110665758e-05
201,2900319,Rhode Island,Rhode Island,2022-05-15,1,0,6.93027215282181e-05
412,2900319,Rhode Island,Rhode Island,2022-05-16,1,0,0.00014205333964988
365,2900319,Rhode Island,Rhode Island,2022-05-17,1,0,0.000125848225660695
285,2900319,Rhode Island,Rhode Island,2022-05-18,1,0,9.82650529131451e-05
336,2900319,Rhode Island,Rhode Island,2022-05-19,1,0,0.000115849325539708
208,2900319,Rhode Island,Rhode Island,2022-05-20,1,0,7.17162491436287e-05
281,2900319,Rhode Island,Rhode Island,2022-05-21,1,0,9.68858942757676e-05
307,2900319,Rhode Island,Rhode Island,2022-05-22,1,0,0.000105850425418721
504,2900319,Rhode Island,Rhode Island,2022-05-23,1,0,0.000173773988309562
426,2900319,Rhode Island,Rhode Island,2022-05-24,1,0,0.000146880394880701
448,2900319,Rhode Island,Rhode Island,2022-05-25,1,0,0.000154465767386277
310,2900319,Rhode Island,Rhode Island,2022-05-26,1,0,0.000106884794396754
277,2900319,Rhode Island,Rhode Island,2022-05-27,1,0,9.55067356383901e-05
286,2900319,Rhode Island,Rhode Island,2022-05-28,1,0,9.86098425724894e-05
314,2900319,Rhode Island,Rhode Island,2022-05-29,1,0,0.000108263953034132
546,2900319,Rhode Island,Rhode Island,2022-05-30,1,0,0.000188255154002025
494,2900319,Rhode Island,Rhode Island,2022-05-31,1,0,0.000170326091716118
320,2900319,Rhode Island,Rhode Island,2022-06-01,1,0,0.000110332690990198
308,2900319,Rhode Island,Rhode Island,2022-06-02,1,0,0.000106195215078066
199,2900319,Rhode Island,Rhode Island,2022-06-03,1,0,6.86131422095294e-05
152,2900319,Rhode Island,Rhode Island,2022-06-04,1,0,5.2408028220344e-05
184,2900319,Rhode Island,Rhode Island,2022-06-05,1,0,6.34412973193638e-05
417,2900319,Rhode Island,Rhode Island,2022-06-06,1,0,0.000143777287946602
319,2900319,Rhode Island,Rhode Island,2022-06-07,1,0,0.000109987901330854
261,2900319,Rhode Island,Rhode Island,2022-06-08,1,0,8.99901010888802e-05
217,2900319,Rhode Island,Rhode Island,2022-06-09,1,0,7.4819356077728e-05
91,2900319,Rhode Island,Rhode Island,2022-06-10,1,0,3.13758590003375e-05
108,2900319,Rhode Island,Rhode Island,2022-06-11,1,0,3.72372832091918e-05
213,2900319,Rhode Island,Rhode Island,2022-06-12,1,0,7.34401974403505e-05
369,2900319,Rhode Island,Rhode Island,2022-06-13,1,0,0.000127227384298072
292,2900319,Rhode Island,Rhode Island,2022-06-14,1,0,0.000100678580528556
222,2900319,Rhode Island,Rhode Island,2022-06-15,1,0,7.65433043744498e-05
251,2900319,Rhode Island,Rhode Island,2022-06-16,1,0,8.65422044954365e-05
214,2900319,Rhode Island,Rhode Island,2022-06-17,1,0,7.37849870996949e-05
230,2900319,Rhode Island,Rhode Island,2022-06-18,1,0,7.93016216492048e-05
267,2900319,Rhode Island,Rhode Island,2022-06-19,1,0,9.20588390449464e-05
414,2900319,Rhode Island,Rhode Island,2022-06-20,1,0,0.000142742918968569
446,2900319,Rhode Island,Rhode Island,2022-06-21,1,0,0.000153776188067588
496,2900319,Rhode Island,Rhode Island,2022-06-22,1,0,0.000171015671034807
331,2900319,Rhode Island,Rhode Island,2022-06-23,1,0,0.000114125377242986
384,2900319,Rhode Island,Rhode Island,2022-06-24,1,0,0.000132399229188238
256,2900319,Rhode Island,Rhode Island,2022-06-25,1,0,8.82661527921584e-05
386,2900319,Rhode Island,Rhode Island,2022-06-26,1,0,0.000133088808506926
496,2900319,Rhode Island,Rhode Island,2022-06-27,1,0,0.000171015671034807
534,2900319,Rhode Island,Rhode Island,2022-06-28,1,0,0.000184117678089893
457,2900319,Rhode Island,Rhode Island,2022-06-29,1,0,0.000157568874320376
514,2900319,Rhode Island,Rhode Island,2022-06-30,1,0,0.000177221884903006
258,2703391,Louisiana,Louisiana,2022-03-01,0,0,9.54356953914547e-05
263,2703391,Louisiana,Louisiana,2022-03-02,0,0,9.72852243719092e-05
323,2703391,Louisiana,Louisiana,2022-03-03,0,0,0.000119479572137364
86,2703391,Louisiana,Louisiana,2022-03-04,0,0,3.18118984638182e-05
127,2703391,Louisiana,Louisiana,2022-03-05,0,0,4.69780361035455e-05
107,2703391,Louisiana,Louisiana,2022-03-06,0,0,3.95799201817273e-05
300,2703391,Louisiana,Louisiana,2022-03-07,0,0,0.000110971738827273
226,2703391,Louisiana,Louisiana,2022-03-08,0,0,8.35987099165455e-05
321,2703391,Louisiana,Louisiana,2022-03-09,0,0,0.000118739760545182
238,2703391,Louisiana,Louisiana,2022-03-10,0,0,8.80375794696365e-05
146,2703391,Louisiana,Louisiana,2022-03-11,0,0,5.40062462292728e-05
39,2703391,Louisiana,Louisiana,2022-03-12,0,0,1.44263260475455e-05
91,2703391,Louisiana,Louisiana,2022-03-13,0,0,3.36614274442728e-05
285,2703391,Louisiana,Louisiana,2022-03-14,0,0,0.000105423151885909
319,2703391,Louisiana,Louisiana,2022-03-15,0,0,0.000117999948953
287,2703391,Louisiana,Louisiana,2022-03-16,0,0,0.000106162963478091
176,2703391,Louisiana,Louisiana,2022-03-17,0,0,6.51034201120001e-05
84,2703391,Louisiana,Louisiana,2022-03-18,0,0,3.10720868716364e-05
88,2703391,Louisiana,Louisiana,2022-03-19,0,0,3.2551710056e-05
103,2703391,Louisiana,Louisiana,2022-03-20,0,0,3.81002969973637e-05
252,2703391,Louisiana,Louisiana,2022-03-21,0,0,9.32162606149092e-05
251,2703391,Louisiana,Louisiana,2022-03-22,0,0,9.28463548188183e-05
265,2703391,Louisiana,Louisiana,2022-03-23,0,0,9.8025035964091e-05
213,2703391,Louisiana,Louisiana,2022-03-24,0,0,7.87899345673637e-05
157,2703391,Louisiana,Louisiana,2022-03-25,0,0,5.80752099862728e-05
176,2703391,Louisiana,Louisiana,2022-03-26,0,0,6.51034201120001e-05
85,2703391,Louisiana,Louisiana,2022-03-27,0,0,3.14419926677273e-05
274,2703391,Louisiana,Louisiana,2022-03-28,0,0,0.000101354188128909
351,2703391,Louisiana,Louisiana,2022-03-29,0,0,0.000129836934427909
280,2703391,Louisiana,Louisiana,2022-03-30,0,0,0.000103573622905455
186,2703391,Louisiana,Louisiana,2022-03-31,0,0,6.88024780729092e-05
178,2703391,Louisiana,Louisiana,2022-04-01,0,0,6.58432317041819e-05
116,2703391,Louisiana,Louisiana,2022-04-02,0,0,4.29090723465455e-05
47,2703391,Louisiana,Louisiana,2022-04-03,0,0,1.73855724162727e-05
224,2703391,Louisiana,Louisiana,2022-04-04,0,0,8.28588983243637e-05
208,2703391,Louisiana,Louisiana,2022-04-05,0,0,7.69404055869092e-05
119,2703391,Louisiana,Louisiana,2022-04-06,0,0,4.40187897348182e-05
229,2703391,Louisiana,Louisiana,2022-04-07,0,0,8.47084273048183e-05
0,2703391,Louisiana,Louisiana,2022-04-08,0,0,0
121,2703391,Louisiana,Louisiana,2022-04-09,0,0,4.47586013270001e-05
109,2703391,Louisiana,Louisiana,2022-04-10,0,0,4.03197317739091e-05
202,2703391,Louisiana,Louisiana,2022-04-11,0,0,7.47209708103637e-05
277,2703391,Louisiana,Louisiana,2022-04-12,0,0,0.000102463905517182
139,2703391,Louisiana,Louisiana,2022-04-13,0,0,5.14169056566364e-05
168,2703391,Louisiana,Louisiana,2022-04-14,0,0,6.21441737432728e-05
44,2703391,Louisiana,Louisiana,2022-04-15,0,0,1.6275855028e-05
74,2703391,Louisiana,Louisiana,2022-04-16,0,0,2.73730289107273e-05
113,2703391,Louisiana,Louisiana,2022-04-17,0,0,4.17993549582728e-05
262,2703391,Louisiana,Louisiana,2022-04-18,0,0,9.69153185758183e-05
94,2703391,Louisiana,Louisiana,2022-04-19,0,0,3.47711448325455e-05
256,2703391,Louisiana,Louisiana,2022-04-20,0,0,9.46958837992728e-05
172,2703391,Louisiana,Louisiana,2022-04-21,0,0,6.36237969276364e-05
129,2703391,Louisiana,Louisiana,2022-04-22,0,0,4.77178476957273e-05
82,2703391,Louisiana,Louisiana,2022-04-23,0,0,3.03322752794546e-05
67,2703391,Louisiana,Louisiana,2022-04-24,0,0,2.47836883380909e-05
336,2703391,Louisiana,Louisiana,2022-04-25,0,0,0.000124288347486546
260,2703391,Louisiana,Louisiana,2022-04-26,0,0,9.61755069836365e-05
426,2703391,Louisiana,Louisiana,2022-04-27,0,0,0.000157579869134727
197,2703391,Louisiana,Louisiana,2022-04-28,0,0,7.28714418299092e-05
151,2703391,Louisiana,Louisiana,2022-04-29,0,0,5.58557752097273e-05
148,2703391,Louisiana,Louisiana,2022-04-30,0,0,5.47460578214546e-05
122,2703391,Louisiana,Louisiana,2022-05-01,1,0,4.5128507123091e-05
382,2703391,Louisiana,Louisiana,2022-05-02,1,0,0.000141304014106727
332,2703391,Louisiana,Louisiana,2022-05-03,1,0,0.000122808724302182
54,2703391,Louisiana,Louisiana,2022-05-04,1,0,1.99749129889091e-05
177,2703391,Louisiana,Louisiana,2022-05-05,1,0,6.5473325908091e-05
0,2703391,Louisiana,Louisiana,2022-05-06,1,0,0
110,2703391,Louisiana,Louisiana,2022-05-07,1,0,4.068963757e-05
20,2703391,Louisiana,Louisiana,2022-05-08,1,0,7.39811592181819e-06
280,2703391,Louisiana,Louisiana,2022-05-09,1,0,0.000103573622905455
126,2703391,Louisiana,Louisiana,2022-05-10,1,0,4.66081303074546e-05
152,2703391,Louisiana,Louisiana,2022-05-11,1,0,5.62256810058182e-05
117,2703391,Louisiana,Louisiana,2022-05-12,1,0,4.32789781426364e-05
227,2703391,Louisiana,Louisiana,2022-05-13,1,0,8.39686157126365e-05
0,2703391,Louisiana,Louisiana,2022-05-14,1,0,0
75,2703391,Louisiana,Louisiana,2022-05-15,1,0,2.77429347068182e-05
395,2703391,Louisiana,Louisiana,2022-05-16,1,0,0.000146112789455909
328,2703391,Louisiana,Louisiana,2022-05-17,1,0,0.000121329101117818
259,2703391,Louisiana,Louisiana,2022-05-18,1,0,9.58056011875456e-05
223,2703391,Louisiana,Louisiana,2022-05-19,1,0,8.24889925282728e-05
167,2703391,Louisiana,Louisiana,2022-05-20,1,0,6.17742679471819e-05
151,2703391,Louisiana,Louisiana,2022-05-21,1,0,5.58557752097273e-05
146,2703391,Louisiana,Louisiana,2022-05-22,1,0,5.40062462292728e-05
303,2703391,Louisiana,Louisiana,2022-05-23,1,0,0.000112081456215546
240,2703391,Louisiana,Louisiana,2022-05-24,1,0,8.87773910618183e-05
279,2703391,Louisiana,Louisiana,2022-05-25,1,0,0.000103203717109364
195,2703391,Louisiana,Louisiana,2022-05-26,1,0,7.21316302377274e-05
116,2703391,Louisiana,Louisiana,2022-05-27,1,0,4.29090723465455e-05
156,2703391,Louisiana,Louisiana,2022-05-28,1,0,5.77053041901819e-05
194,2703391,Louisiana,Louisiana,2022-05-29,1,0,7.17617244416364e-05
260,2703391,Louisiana,Louisiana,2022-05-30,1,0,9.61755069836365e-05
284,2703391,Louisiana,Louisiana,2022-05-31,1,0,0.000105053246089818
251,2703391,Louisiana,Louisiana,2022-06-01,1,0,9.28463548188183e-05
127,2703391,Louisiana,Louisiana,2022-06-02,1,0,4.69780361035455e-05
213,2703391,Louisiana,Louisiana,2022-06-03,1,0,7.87899345673637e-05
84,2703391,Louisiana,Louisiana,2022-06-04,1,0,3.10720868716364e-05
153,2703391,Louisiana,Louisiana,2022-06-05,1,0,5.65955868019092e-05
320,2703391,Louisiana,Louisiana,2022-06-06,1,0,0.000118369854749091
240,2703391,Louisiana,Louisiana,2022-06-07,1,0,8.87773910618183e-05
244,2703391,Louisiana,Louisiana,2022-06-08,1,0,9.02570142461819e-05
0,2703391,Louisiana,Louisiana,2022-06-09,1,0,0
119,2703391,Louisiana,Louisiana,2022-06-10,1,0,4.40187897348182e-05
51,2703391,Louisiana,Louisiana,2022-06-11,1,0,1.88651956006364e-05
0,2703391,Louisiana,Louisiana,2022-06-12,1,0,0
194,2703391,Louisiana,Louisiana,2022-06-13,1,0,7.17617244416364e-05
183,2703391,Louisiana,Louisiana,2022-06-14,1,0,6.76927606846364e-05
171,2703391,Louisiana,Louisiana,2022-06-15,1,0,6.32538911315455e-05
163,2703391,Louisiana,Louisiana,2022-06-16,1,0,6.02946447628183e-05
61,2703391,Louisiana,Louisiana,2022-06-17,1,0,2.25642535615455e-05
99,2703391,Louisiana,Louisiana,2022-06-18,1,0,3.6620673813e-05
140,2703391,Louisiana,Louisiana,2022-06-19,1,0,5.17868114527273e-05
398,2703391,Louisiana,Louisiana,2022-06-20,1,0,0.000147222506844182
239,2703391,Louisiana,Louisiana,2022-06-21,1,0,8.84074852657274e-05
200,2703391,Louisiana,Louisiana,2022-06-22,1,0,7.39811592181819e-05
209,2703391,Louisiana,Louisiana,2022-06-23,1,0,7.73103113830001e-05
171,2703391,Louisiana,Louisiana,2022-06-24,1,0,6.32538911315455e-05
176,2703391,Louisiana,Louisiana,2022-06-25,1,0,6.51034201120001e-05
173,2703391,Louisiana,Louisiana,2022-06-26,1,0,6.39937027237273e-05
326,2703391,Louisiana,Louisiana,2022-06-27,1,0,0.000120589289525637
339,2703391,Louisiana,Louisiana,2022-06-28,1,0,0.000125398064874818
225,2703391,Louisiana,Louisiana,2022-06-29,1,0,8.32288041204546e-05
223,2703391,Louisiana,Louisiana,2022-06-30,1,0,8.24889925282728e-05
194,2530701,Colorado,Colorado,2022-03-01,0,0,7.66586017075901e-05
130,2530701,Colorado,Colorado,2022-03-02,0,0,5.1369166092715e-05
112,2530701,Colorado,Colorado,2022-03-03,0,0,4.42565123260314e-05
56,2530701,Colorado,Colorado,2022-03-04,0,0,2.21282561630157e-05
45,2530701,Colorado,Colorado,2022-03-05,0,0,1.7781634416709e-05
26,2530701,Colorado,Colorado,2022-03-06,0,0,1.0273833218543e-05
98,2530701,Colorado,Colorado,2022-03-07,0,0,3.87244482852775e-05
161,2530701,Colorado,Colorado,2022-03-08,0,0,6.36187364686701e-05
80,2530701,Colorado,Colorado,2022-03-09,0,0,3.16117945185939e-05
35,2530701,Colorado,Colorado,2022-03-10,0,0,1.38301601018848e-05
47,2530701,Colorado,Colorado,2022-03-11,0,0,1.85719292796739e-05
5,2530701,Colorado,Colorado,2022-03-12,0,0,1.97573715741212e-06
11,2530701,Colorado,Colorado,2022-03-13,0,0,4.34662174630666e-06
132,2530701,Colorado,Colorado,2022-03-14,0,0,5.21594609556799e-05
143,2530701,Colorado,Colorado,2022-03-15,0,0,5.65060827019865e-05
156,2530701,Colorado,Colorado,2022-03-16,0,0,6.1642999311258e-05
91,2530701,Colorado,Colorado,2022-03-17,0,0,3.59584162649005e-05
61,2530701,Colorado,Colorado,2022-03-18,0,0,2.41039933204278e-05
31,2530701,Colorado,Colorado,2022-03-19,0,0,1.22495703759551e-05
