rrrr,pppp,pppp,ssss,dddd,p,tttt
261,2900319,Rhode Island,Rhode Island,6/8/22,1,0
217,2900319,Rhode Island,Rhode Island,6/9/22,1,0
91,2900319,Rhode Island,Rhode Island,6/10/22,1,0
108,2900319,Rhode Island,Rhode Island,6/11/22,1,0
213,2900319,Rhode Island,Rhode Island,6/12/22,1,0
369,2900319,Rhode Island,Rhode Island,6/13/22,1,0
292,2900319,Rhode Island,Rhode Island,6/14/22,1,0
222,2900319,Rhode Island,Rhode Island,6/15/22,1,0
251,2900319,Rhode Island,Rhode Island,6/16/22,1,0
214,2900319,Rhode Island,Rhode Island,6/17/22,1,0
230,2900319,Rhode Island,Rhode Island,6/18/22,1,0
267,2900319,Rhode Island,Rhode Island,6/19/22,1,0
414,2900319,Rhode Island,Rhode Island,6/20/22,1,0
446,2900319,Rhode Island,Rhode Island,6/21/22,1,0
496,2900319,Rhode Island,Rhode Island,6/22/22,1,0
331,2900319,Rhode Island,Rhode Island,6/23/22,1,0
384,2900319,Rhode Island,Rhode Island,6/24/22,1,0
256,2900319,Rhode Island,Rhode Island,6/25/22,1,0
386,2900319,Rhode Island,Rhode Island,6/26/22,1,0
496,2900319,Rhode Island,Rhode Island,6/27/22,1,0
534,2900319,Rhode Island,Rhode Island,6/28/22,1,0
457,2900319,Rhode Island,Rhode Island,6/29/22,1,0
514,2900319,Rhode Island,Rhode Island,6/30/22,1,0
258,2703391,Louisiana,Louisiana,3/1/22,0,0
263,2703391,Louisiana,Louisiana,3/2/22,0,0
323,2703391,Louisiana,Louisiana,3/3/22,0,0
86,2703391,Louisiana,Louisiana,3/4/22,0,0
127,2703391,Louisiana,Louisiana,3/5/22,0,0
107,2703391,Louisiana,Louisiana,3/6/22,0,0
300,2703391,Louisiana,Louisiana,3/7/22,0,0
226,2703391,Louisiana,Louisiana,3/8/22,0,0
321,2703391,Louisiana,Louisiana,3/9/22,0,0
238,2703391,Louisiana,Louisiana,3/10/22,0,0
146,2703391,Louisiana,Louisiana,3/11/22,0,0
39,2703391,Louisiana,Louisiana,3/12/22,0,0
91,2703391,Louisiana,Louisiana,3/13/22,0,0
285,2703391,Louisiana,Louisiana,3/14/22,0,0
319,2703391,Louisiana,Louisiana,3/15/22,0,0
287,2703391,Louisiana,Louisiana,3/16/22,0,0
176,2703391,Louisiana,Louisiana,3/17/22,0,0
84,2703391,Louisiana,Louisiana,3/18/22,0,0
88,2703391,Louisiana,Louisiana,3/19/22,0,0
103,2703391,Louisiana,Louisiana,3/20/22,0,0
252,2703391,Louisiana,Louisiana,3/21/22,0,0
251,2703391,Louisiana,Louisiana,3/22/22,0,0
265,2703391,Louisiana,Louisiana,3/23/22,0,0
213,2703391,Louisiana,Louisiana,3/24/22,0,0
157,2703391,Louisiana,Louisiana,3/25/22,0,0
176,2703391,Louisiana,Louisiana,3/26/22,0,0
85,2703391,Louisiana,Louisiana,3/27/22,0,0
274,2703391,Louisiana,Louisiana,3/28/22,0,0
351,2703391,Louisiana,Louisiana,3/29/22,0,0
280,2703391,Louisiana,Louisiana,3/30/22,0,0
186,2703391,Louisiana,Louisiana,3/31/22,0,0
178,2703391,Louisiana,Louisiana,4/1/22,0,0
116,2703391,Louisiana,Louisiana,4/2/22,0,0
47,2703391,Louisiana,Louisiana,4/3/22,0,0
224,2703391,Louisiana,Louisiana,4/4/22,0,0
208,2703391,Louisiana,Louisiana,4/5/22,0,0
119,2703391,Louisiana,Louisiana,4/6/22,0,0
229,2703391,Louisiana,Louisiana,4/7/22,0,0
0,2703391,Louisiana,Louisiana,4/8/22,0,0
121,2703391,Louisiana,Louisiana,4/9/22,0,0
109,2703391,Louisiana,Louisiana,4/10/22,0,0
202,2703391,Louisiana,Louisiana,4/11/22,0,0
277,2703391,Louisiana,Louisiana,4/12/22,0,0
139,2703391,Louisiana,Louisiana,4/13/22,0,0
168,2703391,Louisiana,Louisiana,4/14/22,0,0
44,2703391,Louisiana,Louisiana,4/15/22,0,0
74,2703391,Louisiana,Louisiana,4/16/22,0,0
113,2703391,Louisiana,Louisiana,4/17/22,0,0
262,2703391,Louisiana,Louisiana,4/18/22,0,0
94,2703391,Louisiana,Louisiana,4/19/22,0,0
256,2703391,Louisiana,Louisiana,4/20/22,0,0
172,2703391,Louisiana,Louisiana,4/21/22,0,0
129,2703391,Louisiana,Louisiana,4/22/22,0,0
82,2703391,Louisiana,Louisiana,4/23/22,0,0
67,2703391,Louisiana,Louisiana,4/24/22,0,0
336,2703391,Louisiana,Louisiana,4/25/22,0,0
260,2703391,Louisiana,Louisiana,4/26/22,0,0
426,2703391,Louisiana,Louisiana,4/27/22,0,0
197,2703391,Louisiana,Louisiana,4/28/22,0,0
151,2703391,Louisiana,Louisiana,4/29/22,0,0
148,2703391,Louisiana,Louisiana,4/30/22,0,0
122,2703391,Louisiana,Louisiana,5/1/22,1,0
382,2703391,Louisiana,Louisiana,5/2/22,1,0
332,2703391,Louisiana,Louisiana,5/3/22,1,0
54,2703391,Louisiana,Louisiana,5/4/22,1,0
177,2703391,Louisiana,Louisiana,5/5/22,1,0
0,2703391,Louisiana,Louisiana,5/6/22,1,0
110,2703391,Louisiana,Louisiana,5/7/22,1,0
20,2703391,Louisiana,Louisiana,5/8/22,1,0
280,2703391,Louisiana,Louisiana,5/9/22,1,0
126,2703391,Louisiana,Louisiana,5/10/22,1,0
152,2703391,Louisiana,Louisiana,5/11/22,1,0
117,2703391,Louisiana,Louisiana,5/12/22,1,0
227,2703391,Louisiana,Louisiana,5/13/22,1,0
0,2703391,Louisiana,Louisiana,5/14/22,1,0
75,2703391,Louisiana,Louisiana,5/15/22,1,0
395,2703391,Louisiana,Louisiana,5/16/22,1,0
328,2703391,Louisiana,Louisiana,5/17/22,1,0
259,2703391,Louisiana,Louisiana,5/18/22,1,0
223,2703391,Louisiana,Louisiana,5/19/22,1,0
167,2703391,Louisiana,Louisiana,5/20/22,1,0
151,2703391,Louisiana,Louisiana,5/21/22,1,0
146,2703391,Louisiana,Louisiana,5/22/22,1,0
303,2703391,Louisiana,Louisiana,5/23/22,1,0
240,2703391,Louisiana,Louisiana,5/24/22,1,0
279,2703391,Louisiana,Louisiana,5/25/22,1,0
195,2703391,Louisiana,Louisiana,5/26/22,1,0
116,2703391,Louisiana,Louisiana,5/27/22,1,0
156,2703391,Louisiana,Louisiana,5/28/22,1,0
194,2703391,Louisiana,Louisiana,5/29/22,1,0
260,2703391,Louisiana,Louisiana,5/30/22,1,0
284,2703391,Louisiana,Louisiana,5/31/22,1,0
251,2703391,Louisiana,Louisiana,6/1/22,1,0
127,2703391,Louisiana,Louisiana,6/2/22,1,0
213,2703391,Louisiana,Louisiana,6/3/22,1,0
84,2703391,Louisiana,Louisiana,6/4/22,1,0
153,2703391,Louisiana,Louisiana,6/5/22,1,0
320,2703391,Louisiana,Louisiana,6/6/22,1,0
240,2703391,Louisiana,Louisiana,6/7/22,1,0
244,2703391,Louisiana,Louisiana,6/8/22,1,0
0,2703391,Louisiana,Louisiana,6/9/22,1,0
119,2703391,Louisiana,Louisiana,6/10/22,1,0
51,2703391,Louisiana,Louisiana,6/11/22,1,0
0,2703391,Louisiana,Louisiana,6/12/22,1,0
194,2703391,Louisiana,Louisiana,6/13/22,1,0
183,2703391,Louisiana,Louisiana,6/14/22,1,0
171,2703391,Louisiana,Louisiana,6/15/22,1,0
163,2703391,Louisiana,Louisiana,6/16/22,1,0
61,2703391,Louisiana,Louisiana,6/17/22,1,0
99,2703391,Louisiana,Louisiana,6/18/22,1,0
140,2703391,Louisiana,Louisiana,6/19/22,1,0
398,2703391,Louisiana,Louisiana,6/20/22,1,0
239,2703391,Louisiana,Louisiana,6/21/22,1,0
200,2703391,Louisiana,Louisiana,6/22/22,1,0
209,2703391,Louisiana,Louisiana,6/23/22,1,0
171,2703391,Louisiana,Louisiana,6/24/22,1,0
176,2703391,Louisiana,Louisiana,6/25/22,1,0
173,2703391,Louisiana,Louisiana,6/26/22,1,0
326,2703391,Louisiana,Louisiana,6/27/22,1,0
339,2703391,Louisiana,Louisiana,6/28/22,1,0
225,2703391,Louisiana,Louisiana,6/29/22,1,0
223,2703391,Louisiana,Louisiana,6/30/22,1,0
194,2530701,Colorado,Colorado,3/1/22,0,0
130,2530701,Colorado,Colorado,3/2/22,0,0
112,2530701,Colorado,Colorado,3/3/22,0,0
56,2530701,Colorado,Colorado,3/4/22,0,0
45,2530701,Colorado,Colorado,3/5/22,0,0
26,2530701,Colorado,Colorado,3/6/22,0,0
98,2530701,Colorado,Colorado,3/7/22,0,0
161,2530701,Colorado,Colorado,3/8/22,0,0
80,2530701,Colorado,Colorado,3/9/22,0,0
35,2530701,Colorado,Colorado,3/10/22,0,0
47,2530701,Colorado,Colorado,3/11/22,0,0
5,2530701,Colorado,Colorado,3/12/22,0,0
11,2530701,Colorado,Colorado,3/13/22,0,0
132,2530701,Colorado,Colorado,3/14/22,0,0
143,2530701,Colorado,Colorado,3/15/22,0,0
156,2530701,Colorado,Colorado,3/16/22,0,0
91,2530701,Colorado,Colorado,3/17/22,0,0
61,2530701,Colorado,Colorado,3/18/22,0,0
31,2530701,Colorado,Colorado,3/19/22,0,0
88,2530701,Colorado,Colorado,3/20/22,0,0
209,2530701,Colorado,Colorado,3/21/22,0,0
151,2530701,Colorado,Colorado,3/22/22,0,0
114,2530701,Colorado,Colorado,3/23/22,0,0
147,2530701,Colorado,Colorado,3/24/22,0,0
121,2530701,Colorado,Colorado,3/25/22,0,0
146,2530701,Colorado,Colorado,3/26/22,0,0
153,2530701,Colorado,Colorado,3/27/22,0,0
202,2530701,Colorado,Colorado,3/28/22,0,0
179,2530701,Colorado,Colorado,3/29/22,0,0
213,2530701,Colorado,Colorado,3/30/22,0,0
233,2530701,Colorado,Colorado,3/31/22,0,0
112,2530701,Colorado,Colorado,4/1/22,0,0
57,2530701,Colorado,Colorado,4/2/22,0,0
82,2530701,Colorado,Colorado,4/3/22,0,0
186,2530701,Colorado,Colorado,4/4/22,0,0
158,2530701,Colorado,Colorado,4/5/22,0,0
108,2530701,Colorado,Colorado,4/6/22,0,0
100,2530701,Colorado,Colorado,4/7/22,0,0
48,2530701,Colorado,Colorado,4/8/22,0,0
23,2530701,Colorado,Colorado,4/9/22,0,0
44,2530701,Colorado,Colorado,4/10/22,0,0
209,2530701,Colorado,Colorado,4/11/22,0,0
103,2530701,Colorado,Colorado,4/12/22,0,0
107,2530701,Colorado,Colorado,4/13/22,0,0
64,2530701,Colorado,Colorado,4/14/22,0,0
81,2530701,Colorado,Colorado,4/15/22,0,0
42,2530701,Colorado,Colorado,4/16/22,0,0
69,2530701,Colorado,Colorado,4/17/22,0,0
194,2530701,Colorado,Colorado,4/18/22,0,0
181,2530701,Colorado,Colorado,4/19/22,0,0
168,2530701,Colorado,Colorado,4/20/22,0,0
146,2530701,Colorado,Colorado,4/21/22,0,0
123,2530701,Colorado,Colorado,4/22/22,0,0
95,2530701,Colorado,Colorado,4/23/22,0,0
106,2530701,Colorado,Colorado,4/24/22,0,0
257,2530701,Colorado,Colorado,4/25/22,0,0
230,2530701,Colorado,Colorado,4/26/22,0,0
156,2530701,Colorado,Colorado,4/27/22,0,0
175,2530701,Colorado,Colorado,4/28/22,0,0
185,2530701,Colorado,Colorado,4/29/22,0,0
148,2530701,Colorado,Colorado,4/30/22,0,0
101,2530701,Colorado,Colorado,5/1/22,1,0
200,2530701,Colorado,Colorado,5/2/22,1,0
176,2530701,Colorado,Colorado,5/3/22,1,0
110,2530701,Colorado,Colorado,5/4/22,1,0
120,2530701,Colorado,Colorado,5/5/22,1,0
86,2530701,Colorado,Colorado,5/6/22,1,0
40,2530701,Colorado,Colorado,5/7/22,1,0
42,2530701,Colorado,Colorado,5/8/22,1,0
184,2530701,Colorado,Colorado,5/9/22,1,0
124,2530701,Colorado,Colorado,5/10/22,1,0
114,2530701,Colorado,Colorado,5/11/22,1,0
57,2530701,Colorado,Colorado,5/12/22,1,0
79,2530701,Colorado,Colorado,5/13/22,1,0
28,2530701,Colorado,Colorado,5/14/22,1,0
72,2530701,Colorado,Colorado,5/15/22,1,0
173,2530701,Colorado,Colorado,5/16/22,1,0
152,2530701,Colorado,Colorado,5/17/22,1,0
136,2530701,Colorado,Colorado,5/18/22,1,0
90,2530701,Colorado,Colorado,5/19/22,1,0
109,2530701,Colorado,Colorado,5/20/22,1,0
118,2530701,Colorado,Colorado,5/21/22,1,0
165,2530701,Colorado,Colorado,5/22/22,1,0
230,2530701,Colorado,Colorado,5/23/22,1,0
191,2530701,Colorado,Colorado,5/24/22,1,0
177,2530701,Colorado,Colorado,5/25/22,1,0
229,2530701,Colorado,Colorado,5/26/22,1,0
136,2530701,Colorado,Colorado,5/27/22,1,0
184,2530701,Colorado,Colorado,5/28/22,1,0
170,2530701,Colorado,Colorado,5/29/22,1,0
283,2530701,Colorado,Colorado,5/30/22,1,0
235,2530701,Colorado,Colorado,5/31/22,1,0
206,2530701,Colorado,Colorado,6/1/22,1,0
129,2530701,Colorado,Colorado,6/2/22,1,0
94,2530701,Colorado,Colorado,6/3/22,1,0
92,2530701,Colorado,Colorado,6/4/22,1,0
58,2530701,Colorado,Colorado,6/5/22,1,0
144,2530701,Colorado,Colorado,6/6/22,1,0
185,2530701,Colorado,Colorado,6/7/22,1,0
150,2530701,Colorado,Colorado,6/8/22,1,0
89,2530701,Colorado,Colorado,6/9/22,1,0
7,2530701,Colorado,Colorado,6/10/22,1,0
44,2530701,Colorado,Colorado,6/11/22,1,0
36,2530701,Colorado,Colorado,6/12/22,1,0
208,2530701,Colorado,Colorado,6/13/22,1,0
153,2530701,Colorado,Colorado,6/14/22,1,0
162,2530701,Colorado,Colorado,6/15/22,1,0
97,2530701,Colorado,Colorado,6/16/22,1,0
130,2530701,Colorado,Colorado,6/17/22,1,0
109,2530701,Colorado,Colorado,6/18/22,1,0
127,2530701,Colorado,Colorado,6/19/22,1,0
268,2530701,Colorado,Colorado,6/20/22,1,0
245,2530701,Colorado,Colorado,6/21/22,1,0
143,2530701,Colorado,Colorado,6/22/22,1,0
156,2530701,Colorado,Colorado,6/23/22,1,0
141,2530701,Colorado,Colorado,6/24/22,1,0
116,2530701,Colorado,Colorado,6/25/22,1,0
193,2530701,Colorado,Colorado,6/26/22,1,0
219,2530701,Colorado,Colorado,6/27/22,1,0
234,2530701,Colorado,Colorado,6/28/22,1,0
207,2530701,Colorado,Colorado,6/29/22,1,0
169,2530701,Colorado,Colorado,6/30/22,1,0
196,2255903,Nevada,Nevada,3/1/22,0,0
104,2255903,Nevada,Nevada,3/2/22,0,0
138,2255903,Nevada,Nevada,3/3/22,0,0
75,2255903,Nevada,Nevada,3/4/22,0,0
71,2255903,Nevada,Nevada,3/5/22,0,0
75,2255903,Nevada,Nevada,3/6/22,0,0
116,2255903,Nevada,Nevada,3/7/22,0,0
152,2255903,Nevada,Nevada,3/8/22,0,0
121,2255903,Nevada,Nevada,3/9/22,0,0
95,2255903,Nevada,Nevada,3/10/22,0,0
0,2255903,Nevada,Nevada,3/11/22,0,0
63,2255903,Nevada,Nevada,3/12/22,0,0
58,2255903,Nevada,Nevada,3/13/22,0,0
163,2255903,Nevada,Nevada,3/14/22,0,0
194,2255903,Nevada,Nevada,3/15/22,0,0
116,2255903,Nevada,Nevada,3/16/22,0,0
160,2255903,Nevada,Nevada,3/17/22,0,0
177,2255903,Nevada,Nevada,3/18/22,0,0
51,2255903,Nevada,Nevada,3/19/22,0,0
103,2255903,Nevada,Nevada,3/20/22,0,0
215,2255903,Nevada,Nevada,3/21/22,0,0
198,2255903,Nevada,Nevada,3/22/22,0,0
190,2255903,Nevada,Nevada,3/23/22,0,0
198,2255903,Nevada,Nevada,3/24/22,0,0
144,2255903,Nevada,Nevada,3/25/22,0,0
176,2255903,Nevada,Nevada,3/26/22,0,0
162,2255903,Nevada,Nevada,3/27/22,0,0
280,2255903,Nevada,Nevada,3/28/22,0,0
268,2255903,Nevada,Nevada,3/29/22,0,0
275,2255903,Nevada,Nevada,3/30/22,0,0
241,2255903,Nevada,Nevada,3/31/22,0,0
115,2255903,Nevada,Nevada,4/1/22,0,0
70,2255903,Nevada,Nevada,4/2/22,0,0
101,2255903,Nevada,Nevada,4/3/22,0,0
232,2255903,Nevada,Nevada,4/4/22,0,0
208,2255903,Nevada,Nevada,4/5/22,0,0
135,2255903,Nevada,Nevada,4/6/22,0,0
76,2255903,Nevada,Nevada,4/7/22,0,0
68,2255903,Nevada,Nevada,4/8/22,0,0
44,2255903,Nevada,Nevada,4/9/22,0,0
76,2255903,Nevada,Nevada,4/10/22,0,0
155,2255903,Nevada,Nevada,4/11/22,0,0
138,2255903,Nevada,Nevada,4/12/22,0,0
67,2255903,Nevada,Nevada,4/13/22,0,0
173,2255903,Nevada,Nevada,4/14/22,0,0
71,2255903,Nevada,Nevada,4/15/22,0,0
96,2255903,Nevada,Nevada,4/16/22,0,0
130,2255903,Nevada,Nevada,4/17/22,0,0
190,2255903,Nevada,Nevada,4/18/22,0,0
211,2255903,Nevada,Nevada,4/19/22,0,0
204,2255903,Nevada,Nevada,4/20/22,0,0
224,2255903,Nevada,Nevada,4/21/22,0,0
176,2255903,Nevada,Nevada,4/22/22,0,0
70,2255903,Nevada,Nevada,4/23/22,0,0
147,2255903,Nevada,Nevada,4/24/22,0,0
273,2255903,Nevada,Nevada,4/25/22,0,0
333,2255903,Nevada,Nevada,4/26/22,0,0
201,2255903,Nevada,Nevada,4/27/22,0,0
296,2255903,Nevada,Nevada,4/28/22,0,0
217,2255903,Nevada,Nevada,4/29/22,0,0
170,2255903,Nevada,Nevada,4/30/22,0,0
123,2255903,Nevada,Nevada,5/1/22,1,0
302,2255903,Nevada,Nevada,5/2/22,1,0
195,2255903,Nevada,Nevada,5/3/22,1,0
187,2255903,Nevada,Nevada,5/4/22,1,0
135,2255903,Nevada,Nevada,5/5/22,1,0
77,2255903,Nevada,Nevada,5/6/22,1,0
2,2255903,Nevada,Nevada,5/7/22,1,0
88,2255903,Nevada,Nevada,5/8/22,1,0
176,2255903,Nevada,Nevada,5/9/22,1,0
126,2255903,Nevada,Nevada,5/10/22,1,0
79,2255903,Nevada,Nevada,5/11/22,1,0
123,2255903,Nevada,Nevada,5/12/22,1,0
58,2255903,Nevada,Nevada,5/13/22,1,0
101,2255903,Nevada,Nevada,5/14/22,1,0
172,2255903,Nevada,Nevada,5/15/22,1,0
290,2255903,Nevada,Nevada,5/16/22,1,0
273,2255903,Nevada,Nevada,5/17/22,1,0
184,2255903,Nevada,Nevada,5/18/22,1,0
224,2255903,Nevada,Nevada,5/19/22,1,0
155,2255903,Nevada,Nevada,5/20/22,1,0
142,2255903,Nevada,Nevada,5/21/22,1,0
148,2255903,Nevada,Nevada,5/22/22,1,0
305,2255903,Nevada,Nevada,5/23/22,1,0
316,2255903,Nevada,Nevada,5/24/22,1,0
279,2255903,Nevada,Nevada,5/25/22,1,0
189,2255903,Nevada,Nevada,5/26/22,1,0
204,2255903,Nevada,Nevada,5/27/22,1,0
176,2255903,Nevada,Nevada,5/28/22,1,0
188,2255903,Nevada,Nevada,5/29/22,1,0
294,2255903,Nevada,Nevada,5/30/22,1,0
378,2255903,Nevada,Nevada,5/31/22,1,0
241,2255903,Nevada,Nevada,6/1/22,1,0
112,2255903,Nevada,Nevada,6/2/22,1,0
113,2255903,Nevada,Nevada,6/3/22,1,0
140,2255903,Nevada,Nevada,6/4/22,1,0
107,2255903,Nevada,Nevada,6/5/22,1,0
206,2255903,Nevada,Nevada,6/6/22,1,0
175,2255903,Nevada,Nevada,6/7/22,1,0
122,2255903,Nevada,Nevada,6/8/22,1,0
113,2255903,Nevada,Nevada,6/9/22,1,0
113,2255903,Nevada,Nevada,6/10/22,1,0
117,2255903,Nevada,Nevada,6/11/22,1,0
151,2255903,Nevada,Nevada,6/12/22,1,0
187,2255903,Nevada,Nevada,6/13/22,1,0
251,2255903,Nevada,Nevada,6/14/22,1,0
185,2255903,Nevada,Nevada,6/15/22,1,0
130,2255903,Nevada,Nevada,6/16/22,1,0
164,2255903,Nevada,Nevada,6/17/22,1,0
84,2255903,Nevada,Nevada,6/18/22,1,0
196,2255903,Nevada,Nevada,6/19/22,1,0
271,2255903,Nevada,Nevada,6/20/22,1,0
287,2255903,Nevada,Nevada,6/21/22,1,0
304,2255903,Nevada,Nevada,6/22/22,1,0
194,2255903,Nevada,Nevada,6/23/22,1,0
218,2255903,Nevada,Nevada,6/24/22,1,0
191,2255903,Nevada,Nevada,6/25/22,1,0
236,2255903,Nevada,Nevada,6/26/22,1,0
363,2255903,Nevada,Nevada,6/27/22,1,0
296,2255903,Nevada,Nevada,6/28/22,1,0
258,2255903,Nevada,Nevada,6/29/22,1,0
272,2255903,Nevada,Nevada,6/30/22,1,0
117,1963726,Indiana,Indiana,3/1/22,0,0
83,1963726,Indiana,Indiana,3/2/22,0,0
88,1963726,Indiana,Indiana,3/3/22,0,0
46,1963726,Indiana,Indiana,3/4/22,0,0
24,1963726,Indiana,Indiana,3/5/22,0,0
42,1963726,Indiana,Indiana,3/6/22,0,0
110,1963726,Indiana,Indiana,3/7/22,0,0
73,1963726,Indiana,Indiana,3/8/22,0,0
62,1963726,Indiana,Indiana,3/9/22,0,0
90,1963726,Indiana,Indiana,3/10/22,0,0
4,1963726,Indiana,Indiana,3/11/22,0,0
0,1963726,Indiana,Indiana,3/12/22,0,0
35,1963726,Indiana,Indiana,3/13/22,0,0
168,1963726,Indiana,Indiana,3/14/22,0,0
128,1963726,Indiana,Indiana,3/15/22,0,0
113,1963726,Indiana,Indiana,3/16/22,0,0
22,1963726,Indiana,Indiana,3/17/22,0,0
89,1963726,Indiana,Indiana,3/18/22,0,0
0,1963726,Indiana,Indiana,3/19/22,0,0
51,1963726,Indiana,Indiana,3/20/22,0,0
93,1963726,Indiana,Indiana,3/21/22,0,0
117,1963726,Indiana,Indiana,3/22/22,0,0
133,1963726,Indiana,Indiana,3/23/22,0,0
121,1963726,Indiana,Indiana,3/24/22,0,0
57,1963726,Indiana,Indiana,3/25/22,0,0
66,1963726,Indiana,Indiana,3/26/22,0,0
78,1963726,Indiana,Indiana,3/27/22,0,0
146,1963726,Indiana,Indiana,3/28/22,0,0
117,1963726,Indiana,Indiana,3/29/22,0,0
167,1963726,Indiana,Indiana,3/30/22,0,0
91,1963726,Indiana,Indiana,3/31/22,0,0
73,1963726,Indiana,Indiana,4/1/22,0,0
0,1963726,Indiana,Indiana,4/2/22,0,0
26,1963726,Indiana,Indiana,4/3/22,0,0
143,1963726,Indiana,Indiana,4/4/22,0,0
47,1963726,Indiana,Indiana,4/5/22,0,0
84,1963726,Indiana,Indiana,4/6/22,0,0
65,1963726,Indiana,Indiana,4/7/22,0,0
3,1963726,Indiana,Indiana,4/8/22,0,0
11,1963726,Indiana,Indiana,4/9/22,0,0
0,1963726,Indiana,Indiana,4/10/22,0,0
123,1963726,Indiana,Indiana,4/11/22,0,0
60,1963726,Indiana,Indiana,4/12/22,0,0
67,1963726,Indiana,Indiana,4/13/22,0,0
71,1963726,Indiana,Indiana,4/14/22,0,0
39,1963726,Indiana,Indiana,4/15/22,0,0
0,1963726,Indiana,Indiana,4/16/22,0,0
12,1963726,Indiana,Indiana,4/17/22,0,0
110,1963726,Indiana,Indiana,4/18/22,0,0
110,1963726,Indiana,Indiana,4/19/22,0,0
134,1963726,Indiana,Indiana,4/20/22,0,0
74,1963726,Indiana,Indiana,4/21/22,0,0
49,1963726,Indiana,Indiana,4/22/22,0,0
21,1963726,Indiana,Indiana,4/23/22,0,0
84,1963726,Indiana,Indiana,4/24/22,0,0
138,1963726,Indiana,Indiana,4/25/22,0,0
133,1963726,Indiana,Indiana,4/26/22,0,0
76,1963726,Indiana,Indiana,4/27/22,0,0
96,1963726,Indiana,Indiana,4/28/22,0,0
47,1963726,Indiana,Indiana,4/29/22,0,0
73,1963726,Indiana,Indiana,4/30/22,0,0
60,1963726,Indiana,Indiana,5/1/22,1,0
139,1963726,Indiana,Indiana,5/2/22,1,0
108,1963726,Indiana,Indiana,5/3/22,1,0
68,1963726,Indiana,Indiana,5/4/22,1,0
42,1963726,Indiana,Indiana,5/5/22,1,0
0,1963726,Indiana,Indiana,5/6/22,1,0
13,1963726,Indiana,Indiana,5/7/22,1,0
22,1963726,Indiana,Indiana,5/8/22,1,0
76,1963726,Indiana,Indiana,5/9/22,1,0
87,1963726,Indiana,Indiana,5/10/22,1,0
78,1963726,Indiana,Indiana,5/11/22,1,0
23,1963726,Indiana,Indiana,5/12/22,1,0
9,1963726,Indiana,Indiana,5/13/22,1,0
15,1963726,Indiana,Indiana,5/14/22,1,0
12,1963726,Indiana,Indiana,5/15/22,1,0
100,1963726,Indiana,Indiana,5/16/22,1,0
52,1963726,Indiana,Indiana,5/17/22,1,0
55,1963726,Indiana,Indiana,5/18/22,1,0
33,1963726,Indiana,Indiana,5/19/22,1,0
31,1963726,Indiana,Indiana,5/20/22,1,0
46,1963726,Indiana,Indiana,5/21/22,1,0
63,1963726,Indiana,Indiana,5/22/22,1,0
136,1963726,Indiana,Indiana,5/23/22,1,0
119,1963726,Indiana,Indiana,5/24/22,1,0
68,1963726,Indiana,Indiana,5/25/22,1,0
113,1963726,Indiana,Indiana,5/26/22,1,0
127,1963726,Indiana,Indiana,5/27/22,1,0
9,1963726,Indiana,Indiana,5/28/22,1,0
91,1963726,Indiana,Indiana,5/29/22,1,0
108,1963726,Indiana,Indiana,5/30/22,1,0
162,1963726,Indiana,Indiana,5/31/22,1,0
80,1963726,Indiana,Indiana,6/1/22,1,0
76,1963726,Indiana,Indiana,6/2/22,1,0
29,1963726,Indiana,Indiana,6/3/22,1,0
33,1963726,Indiana,Indiana,6/4/22,1,0
0,1963726,Indiana,Indiana,6/5/22,1,0
107,1963726,Indiana,Indiana,6/6/22,1,0
56,1963726,Indiana,Indiana,6/7/22,1,0
0,1963726,Indiana,Indiana,6/8/22,1,0
42,1963726,Indiana,Indiana,6/9/22,1,0
0,1963726,Indiana,Indiana,6/10/22,1,0
34,1963726,Indiana,Indiana,6/11/22,1,0
37,1963726,Indiana,Indiana,6/12/22,1,0
76,1963726,Indiana,Indiana,6/13/22,1,0
87,1963726,Indiana,Indiana,6/14/22,1,0
4,1963726,Indiana,Indiana,6/15/22,1,0
36,1963726,Indiana,Indiana,6/16/22,1,0
60,1963726,Indiana,Indiana,6/17/22,1,0
4,1963726,Indiana,Indiana,6/18/22,1,0
17,1963726,Indiana,Indiana,6/19/22,1,0
52,1963726,Indiana,Indiana,6/20/22,1,0
40,1963726,Indiana,Indiana,6/21/22,1,0
94,1963726,Indiana,Indiana,6/22/22,1,0
12,1963726,Indiana,Indiana,6/23/22,1,0
98,1963726,Indiana,Indiana,6/24/22,1,0
39,1963726,Indiana,Indiana,6/25/22,1,0
121,1963726,Indiana,Indiana,6/26/22,1,0
107,1963726,Indiana,Indiana,6/27/22,1,0
138,1963726,Indiana,Indiana,6/28/22,1,0
71,1963726,Indiana,Indiana,6/29/22,1,0
139,1963726,Indiana,Indiana,6/30/22,1,0
53,1661017,Oklahoma,Oklahoma,3/1/22,0,0
101,1661017,Oklahoma,Oklahoma,3/2/22,0,0
47,1661017,Oklahoma,Oklahoma,3/3/22,0,0
58,1661017,Oklahoma,Oklahoma,3/4/22,0,0
14,1661017,Oklahoma,Oklahoma,3/5/22,0,0
53,1661017,Oklahoma,Oklahoma,3/6/22,0,0
63,1661017,Oklahoma,Oklahoma,3/7/22,0,0
84,1661017,Oklahoma,Oklahoma,3/8/22,0,0
68,1661017,Oklahoma,Oklahoma,3/9/22,0,0
0,1661017,Oklahoma,Oklahoma,3/10/22,0,0
69,1661017,Oklahoma,Oklahoma,3/11/22,0,0
